1,0.001984,1,0.00211,1,0.002007,1,0.002082,1,0.002035,1,0.002921,1,0.002137,1,0.001689,1,0.002697,1,0.002211,1,0.002734,1,0.001582,1,0.002467,1,0.001954,1,0.002679,1,0.002401,1,0.002966,1,0.002176,1,0.001745,1,0.002004,1,0.00256,1,0.002317,1,0.001696,1,0.0017,1,0.00169478
2,0.002082,2,0.002144,2,0.001911,2,0.001967,2,0.00193,2,0.002798,2,0.002331,2,0.00176,2,0.002586,2,0.002192,2,0.002629,2,0.001368,2,0.002577,2,0.002213,2,0.002571,2,0.002281,2,0.002883,2,0.001907,2,0.001976,2,0.002079,2,0.002468,2,0.002225,2,0.00172,2,0.001699,2,0.00174783
3,0.002263,3,0.002047,3,0.001815,3,0.002106,3,0.001858,3,0.00287,3,0.002242,3,0.001797,3,0.00238,3,0.002162,3,0.002493,3,0.001517,3,0.002749,3,0.002124,3,0.002435,3,0.002247,3,0.002863,3,0.002035,3,0.00194,3,0.002056,3,0.002391,3,0.002292,3,0.001634,3,0.001664,3,0.0017832
4,0.002323,4,0.002032,4,0.001764,4,0.002029,4,0.001908,4,0.002708,4,0.002151,4,0.001634,4,0.002388,4,0.002096,4,0.002429,4,0.001703,4,0.002653,4,0.00181,4,0.002468,4,0.002252,4,0.002717,4,0.001899,4,0.002014,4,0.00203,4,0.002298,4,0.002166,4,0.001637,4,0.001583,4,0.00178798
5,0.002281,5,0.002322,5,0.001901,5,0.002108,5,0.00197,5,0.00265,5,0.002096,5,0.001836,5,0.002489,5,0.002032,5,0.002304,5,0.001674,5,0.002772,5,0.001887,5,0.002618,5,0.002282,5,0.002845,5,0.001883,5,0.002062,5,0.001851,5,0.002357,5,0.002174,5,0.001599,5,0.001587,5,0.001856
6,0.00221,6,0.002137,6,0.002065,6,0.002232,6,0.001781,6,0.00284,6,0.002057,6,0.001906,6,0.002599,6,0.002118,6,0.002391,6,0.001855,6,0.002744,6,0.002049,6,0.002493,6,0.002343,6,0.002846,6,0.00183,6,0.002099,6,0.001973,6,0.002452,6,0.002254,6,0.001858,6,0.001721,6,0.00200227
7,0.002414,7,0.002218,7,0.002043,7,0.002538,7,0.001977,7,0.003095,7,0.002438,7,0.001958,7,0.002624,7,0.002378,7,0.002175,7,0.002001,7,0.002807,7,0.002181,7,0.002597,7,0.002461,7,0.002758,7,0.001891,7,0.002269,7,0.002109,7,0.002491,7,0.002362,7,0.002125,7,0.002026,7,0.0024596
8,0.002579,8,0.002352,8,0.002068,8,0.002982,8,0.002416,8,0.003639,8,0.002475,8,0.002463,8,0.002817,8,0.002863,8,0.002542,8,0.002461,8,0.003112,8,0.002456,8,0.002833,8,0.002827,8,0.002946,8,0.002145,8,0.002492,8,0.002304,8,0.002803,8,0.002671,8,0.00221,8,0.002343,8,0.00268542
9,0.002881,9,0.002877,9,0.002337,9,0.003719,9,0.002693,9,0.004165,9,0.002636,9,0.002762,9,0.003162,9,0.003846,9,0.003098,9,0.003076,9,0.00346,9,0.003074,9,0.003271,9,0.003392,9,0.003209,9,0.002304,9,0.002864,9,0.002702,9,0.003061,9,0.002885,9,0.002477,9,0.0027,9,0.00311377
10,0.003228,10,0.003395,10,0.002785,10,0.003794,10,0.002929,10,0.004545,10,0.003238,10,0.003211,10,0.003591,10,0.004257,10,0.003772,10,0.003654,10,0.003903,10,0.003603,10,0.003742,10,0.003575,10,0.00346,10,0.002846,10,0.003276,10,0.00305,10,0.00336,10,0.003399,10,0.003105,10,0.00335,10,0.00351273
11,0.003787,11,0.003923,11,0.0034,11,0.004248,11,0.003665,11,0.004767,11,0.003908,11,0.003764,11,0.0041,11,0.004693,11,0.004324,11,0.004445,11,0.004284,11,0.00431,11,0.004215,11,0.004256,11,0.003914,11,0.003296,11,0.003741,11,0.003587,11,0.003926,11,0.003706,11,0.003544,11,0.003955,11,0.00374539
12,0.004573,12,0.004678,12,0.003945,12,0.004749,12,0.00445,12,0.005033,12,0.004135,12,0.004212,12,0.004463,12,0.005034,12,0.004774,12,0.00503,12,0.004622,12,0.0047,12,0.004631,12,0.004868,12,0.004404,12,0.004056,12,0.004331,12,0.003888,12,0.004408,12,0.004034,12,0.004086,12,0.004418,12,0.00439056
13,0.005008,13,0.004935,13,0.004476,13,0.004907,13,0.00488,13,0.0053,13,0.004543,13,0.00447,13,0.00468,13,0.0054,13,0.004986,13,0.005162,13,0.005109,13,0.005134,13,0.004964,13,0.004963,13,0.004801,13,0.00417,13,0.004534,13,0.00429,13,0.004883,13,0.004404,13,0.004574,13,0.004861,13,0.00458532
14,0.005328,14,0.005103,14,0.00466,14,0.005229,14,0.00534,14,0.005078,14,0.0048,14,0.004659,14,0.005021,14,0.005513,14,0.005336,14,0.005353,14,0.005055,14,0.005385,14,0.004901,14,0.005058,14,0.004997,14,0.004451,14,0.004829,14,0.004568,14,0.005137,14,0.004673,14,0.004804,14,0.005107,14,0.00477373
15,0.005572,15,0.005115,15,0.004712,15,0.005281,15,0.005528,15,0.004803,15,0.004575,15,0.00467,15,0.005131,15,0.005385,15,0.005545,15,0.005448,15,0.005084,15,0.00559,15,0.005072,15,0.005132,15,0.005003,15,0.004615,15,0.004977,15,0.004485,15,0.005016,15,0.004738,15,0.004794,15,0.005163,15,0.00485791
16,0.005501,16,0.005233,16,0.004462,16,0.004908,16,0.005483,16,0.004861,16,0.004595,16,0.004603,16,0.005173,16,0.005201,16,0.005563,16,0.005329,16,0.005083,16,0.005838,16,0.005027,16,0.005055,16,0.005016,16,0.004451,16,0.004769,16,0.004751,16,0.005015,16,0.004763,16,0.004739,16,0.005128,16,0.00474307
17,0.005362,17,0.004986,17,0.004062,17,0.005002,17,0.005424,17,0.004479,17,0.004364,17,0.004205,17,0.005067,17,0.004814,17,0.005112,17,0.005006,17,0.004925,17,0.005644,17,0.004752,17,0.004873,17,0.004726,17,0.004116,17,0.004604,17,0.004504,17,0.004673,17,0.004558,17,0.004509,17,0.005001,17,0.00445756
