1,0.001691,1,0.00209077,1,0.0012,1,0.002213,1,0.002388,1,0.001657,1,0.001196,1,0.001411,1,0.001569,1,0.0017952,1,0.001049,1,0.001049,1,0.001248,1,0.001092,1,0.002374,1,0.001096,1,0.001381,1,0.002051,1,0.001637,1,0.001512,1,0.002194,1,0.0009646,1,0.002418,1,0.002165,1,0.0017
2,0.001938,2,0.0023883,2,0.001189,2,0.00218,2,0.002222,2,0.001455,2,0.001337,2,0.002062,2,0.001385,2,0.0020657,2,0.0006657,2,0.0006657,2,0.001252,2,0.0008999,2,0.002392,2,0.001392,2,0.001823,2,0.001631,2,0.001694,2,0.001628,2,0.00205,2,0.001204,2,0.002404,2,0.002362,2,0.001344
3,0.002112,3,0.00212802,3,0.001114,3,0.002264,3,0.002135,3,0.001123,3,0.001539,3,0.001981,3,0.001273,3,0.0018261,3,0.0007526,3,0.0007526,3,0.001053,3,0.000707,3,0.002044,3,0.001205,3,0.001649,3,0.00155,3,0.001362,3,0.00188,3,0.002077,3,0.0009868,3,0.002286,3,0.002046,3,0.001139
4,0.002114,4,0.00209721,4,0.001127,4,0.001932,4,0.001839,4,0.0009778,4,0.001507,4,0.0022,4,0.001442,4,0.0019082,4,0.000765,4,0.000765,4,0.0009252,4,0.0007667,4,0.00247,4,0.0009687,4,0.00139,4,0.001765,4,0.0017,4,0.001945,4,0.002028,4,0.001149,4,0.002164,4,0.00197,4,0.00119
5,0.002283,5,0.00208261,5,0.00119,5,0.001936,5,0.001636,5,0.001094,5,0.001853,5,0.002401,5,0.001573,5,0.0020912,5,0.0009323,5,0.0009323,5,0.0007171,5,0.001028,5,0.001978,5,0.001153,5,0.001513,5,0.002007,5,0.001862,5,0.002093,5,0.001968,5,0.001235,5,0.00212,5,0.002007,5,0.001392
6,0.002518,6,0.00228798,6,0.001301,6,0.002046,6,0.00169,6,0.001266,6,0.002281,6,0.00273,6,0.001254,6,0.0020931,6,0.000981,6,0.000981,6,0.0008533,6,0.001244,6,0.002138,6,0.001379,6,0.001628,6,0.00241,6,0.002219,6,0.002387,6,0.002154,6,0.001752,6,0.00236,6,0.001998,6,0.001491
7,0.00274,7,0.00271628,7,0.001417,7,0.001973,7,0.001906,7,0.001932,7,0.003361,7,0.003094,7,0.001392,7,0.0026473,7,0.001125,7,0.001125,7,0.001049,7,0.001609,7,0.002438,7,0.001199,7,0.002176,7,0.002816,7,0.002967,7,0.002723,7,0.00246,7,0.002331,7,0.002917,7,0.002337,7,0.001922
8,0.003322,8,0.00314805,8,0.001775,8,0.002196,8,0.002361,8,0.002188,8,0.004097,8,0.003683,8,0.00167,8,0.0034102,8,0.001522,8,0.001522,8,0.00147,8,0.002887,8,0.002878,8,0.001603,8,0.00287,8,0.003364,8,0.004029,8,0.003584,8,0.003376,8,0.003366,8,0.002971,8,0.002932,8,0.002829
9,0.004474,9,0.00389119,9,0.002462,9,0.002825,9,0.003368,9,0.003112,9,0.005197,9,0.004473,9,0.002172,9,0.0044286,9,0.002289,9,0.002289,9,0.002519,9,0.003596,9,0.00335,9,0.002498,9,0.003763,9,0.004381,9,0.005797,9,0.004666,9,0.00457,9,0.004501,9,0.003344,9,0.004162,9,0.003803
10,0.005497,10,0.00541548,10,0.00338,10,0.003455,10,0.004247,10,0.00504,10,0.006626,10,0.005542,10,0.003188,10,0.0060181,10,0.003428,10,0.003428,10,0.00381,10,0.004964,10,0.00463,10,0.003668,10,0.005222,10,0.005669,10,0.007465,10,0.006048,10,0.005791,10,0.005513,10,0.004844,10,0.005752,10,0.004946
11,0.00719,11,0.00632608,11,0.00433,11,0.00471,11,0.005489,11,0.006244,11,0.007762,11,0.007108,11,0.004566,11,0.0076096,11,0.004947,11,0.004947,11,0.005742,11,0.007609,11,0.006465,11,0.00504,11,0.006655,11,0.007083,11,0.008976,11,0.007739,11,0.007265,11,0.006456,11,0.006106,11,0.006973,11,0.006484
12,0.008996,12,0.00733157,12,0.005458,12,0.006339,12,0.006823,12,0.007781,12,0.009161,12,0.008803,12,0.006144,12,0.0091985,12,0.0067,12,0.0067,12,0.00771,12,0.008989,12,0.007575,12,0.006433,12,0.008138,12,0.0087,12,0.01027,12,0.009016,12,0.008704,12,0.007788,12,0.007343,12,0.008465,12,0.00777
13,0.01029,13,0.00873033,13,0.006694,13,0.007417,13,0.007663,13,0.009664,13,0.009852,13,0.01014,13,0.007488,13,0.010645,13,0.008313,13,0.008313,13,0.009497,13,0.01041,13,0.008943,13,0.007928,13,0.009435,13,0.009772,13,0.01119,13,0.01044,13,0.009897,13,0.008301,13,0.00928,13,0.00952,13,0.008867
14,0.01098,14,0.00921361,14,0.007841,14,0.008513,14,0.008299,14,0.01094,14,0.01085,14,0.01111,14,0.008802,14,0.0114,14,0.009494,14,0.009494,14,0.01111,14,0.01134,14,0.00951,14,0.008518,14,0.01032,14,0.01062,14,0.01103,14,0.01094,14,0.01083,14,0.008887,14,0.009896,14,0.01026,14,0.009656
15,0.01105,15,0.00946844,15,0.008507,15,0.009286,15,0.008507,15,0.0109,15,0.01116,15,0.01114,15,0.00931,15,0.0116844,15,0.009994,15,0.009994,15,0.01161,15,0.01177,15,0.01016,15,0.008706,15,0.0107,15,0.01092,15,0.01148,15,0.01092,15,0.01125,15,0.009028,15,0.01035,15,0.01056,15,0.009942
16,0.01058,16,0.00928511,16,0.008399,16,0.008925,16,0.008182,16,0.01032,16,0.01091,16,0.01032,16,0.008853,16,0.0115021,16,0.01002,16,0.01002,16,0.01169,16,0.01155,16,0.009331,16,0.008084,16,0.01034,16,0.01022,16,0.01166,16,0.01007,16,0.01124,16,0.008647,16,0.01029,16,0.01013,16,0.009752
17,0.009481,17,0.00807015,17,0.007649,17,0.008555,17,0.007424,17,0.009366,17,0.009696,17,0.009099,17,0.008206,17,0.0109272,17,0.009462,17,0.009462,17,0.01054,17,0.01081,17,0.008157,17,0.007226,17,0.009441,17,0.009876,17,0.0104,17,0.008684,17,0.01095,17,0.008284,17,0.009003,17,0.009517,17,0.009273
18,0.007568,18,0.00701509,18,0.006669,18,0.007356,18,0.006818,18,0.00795,18,0.008455,18,0.007338,18,0.007078,18,0.0099705,18,0.008233,18,0.008233,18,0.009411,18,0.009459,18,0.006855,18,0.005687,18,0.008146,18,0.008885,18,0.009386,18,0.007095,18,0.01002,18,0.00691,18,0.008148,18,0.008112,18,0.008489
19,0.005512,19,0.00587803,19,0.005463,19,0.005717,19,0.005946,19,0.006491,19,0.006848,19,0.005911,19,0.004979,19,0.0088502,19,0.006802,19,0.006802,19,0.0074,19,0.008068,19,0.005268,19,0.004037,19,0.006459,19,0.007459,19,0.008272,19,0.005231,19,0.008811,19,0.006384,19,0.006667,19,0.006676,19,0.007377
20,0.003543,20,0.00465892,20,0.004263,20,0.00428,20,0.004825,20,0.005118,20,0.005005,20,0.004373,20,0.003766,20,0.0075602,20,0.005175,20,0.005175,20,0.005264,20,0.006795,20,0.003947,20,0.002875,20,0.005177,20,0.006266,20,0.007039,20,0.004291,20,0.007196,20,0.005265,20,0.005151,20,0.00549,20,0.00612
21,0.002132,21,0.00401427,21,0.003284,21,0.003145,21,0.003599,21,0.003969,21,0.003376,21,0.003099,21,0.002572,21,0.0061131,21,0.00361,21,0.00361,21,0.003387,21,0.005441,21,0.003116,21,0.001764,21,0.004084,21,0.005032,21,0.00539,21,0.00319,21,0.005798,21,0.004223,21,0.004097,21,0.004294,21,0.004798
22,0.001423,22,0.00298977,22,0.002749,22,0.002309,22,0.002698,22,0.002589,22,0.002432,22,0.002427,22,0.001828,22,0.0047116,22,0.002618,22,0.002618,22,0.001727,22,0.004102,22,0.002249,22,0.001272,22,0.00323,22,0.003488,22,0.004207,22,0.00285,22,0.004315,22,0.003422,22,0.003559,22,0.003624,22,0.003525
23,0.00119,23,0.00261064,23,0.002394,23,0.00181,23,0.002223,23,0.002244,23,0.001965,23,0.002011,23,0.001721,23,0.0033691,23,0.002147,23,0.002147,23,0.0009742,23,0.003193,23,0.002279,23,0.001057,23,0.002664,23,0.002931,23,0.003252,23,0.002563,23,0.003718,23,0.002882,23,0.003241,23,0.002873,23,0.002778
24,0.001011,24,0.00238126,24,0.002257,24,0.001799,24,0.00191,24,0.001953,24,0.001506,24,0.00177,24,0.001408,24,0.0025288,24,0.002118,24,0.002118,24,0.0005502,24,0.002245,24,0.001921,24,0.001061,24,0.001909,24,0.002378,24,0.00269,24,0.002197,24,0.003001,24,0.002588,24,0.003147,24,0.002631,24,0.002179
