1,0.003245,1,0.001601,1,0.001279,1,0.001686,1,0.001987,1,0.002112,1,0.001475,1,0.002968,1,0.002175,1,0.001868,1,0.001916,1,0.001955,1,0.001112,1,0.001968,1,0.001546,1,0.002443,1,0.001728,1,0.001649,1,0.00137,1,0.001856,1,0.002537,1,0.00101,1,0.001752,1,0.001717,1,0.00222655
2,0.00261,2,0.001446,2,0.0009704,2,0.001604,2,0.001609,2,0.001746,2,0.001632,2,0.002819,2,0.002083,2,0.001811,2,0.001678,2,0.001946,2,0.001364,2,0.001777,2,0.001411,2,0.002464,2,0.001826,2,0.001751,2,0.001373,2,0.00187,2,0.002289,2,0.00112,2,0.001255,2,0.001636,2,0.00180807
3,0.002348,3,0.001627,3,0.0008548,3,0.001456,3,0.001073,3,0.001885,3,0.001488,3,0.003007,3,0.001982,3,0.001893,3,0.001274,3,0.001934,3,0.001485,3,0.001719,3,0.001159,3,0.002218,3,0.001865,3,0.001676,3,0.001472,3,0.001575,3,0.002245,3,0.001015,3,0.000957,3,0.001797,3,0.00145232
4,0.002344,4,0.001838,4,0.001096,4,0.002025,4,0.001346,4,0.001744,4,0.001707,4,0.003024,4,0.001865,4,0.002166,4,0.001476,4,0.001952,4,0.001459,4,0.001889,4,0.001257,4,0.001957,4,0.001743,4,0.001842,4,0.00157,4,0.001791,4,0.001766,4,0.0006258,4,0.0007248,4,0.001747,4,0.00147336
5,0.002372,5,0.001956,5,0.001454,5,0.001868,5,0.001415,5,0.001885,5,0.001927,5,0.00247,5,0.001837,5,0.00174,5,0.00159,5,0.002134,5,0.00182,5,0.001966,5,0.001388,5,0.002039,5,0.001811,5,0.001867,5,0.001736,5,0.001671,5,0.00154,5,0.0006205,5,0.0006448,5,0.001853,5,0.0015888
6,0.00231,6,0.00205,6,0.001485,6,0.001835,6,0.001555,6,0.00218,6,0.002047,6,0.002453,6,0.001694,6,0.001831,6,0.001526,6,0.002328,6,0.001826,6,0.002153,6,0.00159,6,0.002226,6,0.001974,6,0.001842,6,0.001854,6,0.001983,6,0.002101,6,0.0005503,6,0.000934,6,0.001972,6,0.00162526
7,0.002476,7,0.002237,7,0.001938,7,0.002155,7,0.001965,7,0.002402,7,0.002225,7,0.002956,7,0.002086,7,0.002304,7,0.001558,7,0.002059,7,0.002601,7,0.002259,7,0.001531,7,0.002511,7,0.002265,7,0.002105,7,0.001783,7,0.00221,7,0.002511,7,0.001263,7,0.001311,7,0.002384,7,0.00175147
8,0.002799,8,0.002515,8,0.002437,8,0.002404,8,0.002258,8,0.002596,8,0.002458,8,0.003249,8,0.002654,8,0.002544,8,0.001729,8,0.002042,8,0.002874,8,0.002911,8,0.001912,8,0.002966,8,0.002525,8,0.002457,8,0.00189,8,0.002555,8,0.002976,8,0.001609,8,0.001508,8,0.002365,8,0.00230045
9,0.003384,9,0.003161,9,0.002881,9,0.002767,9,0.002886,9,0.003035,9,0.002417,9,0.00356,9,0.003184,9,0.00315,9,0.002282,9,0.002363,9,0.003531,9,0.003428,9,0.002293,9,0.003751,9,0.003105,9,0.003096,9,0.002094,9,0.002912,9,0.004116,9,0.002617,9,0.002632,9,0.002456,9,0.00315658
10,0.004705,10,0.003957,10,0.0038,10,0.003284,10,0.003633,10,0.00381,10,0.003217,10,0.003997,10,0.00416,10,0.003941,10,0.003022,10,0.002934,10,0.004417,10,0.004021,10,0.00254,10,0.004607,10,0.004111,10,0.004087,10,0.002578,10,0.003356,10,0.005646,10,0.004033,10,0.003874,10,0.002752,10,0.00393661
11,0.006316,11,0.004746,11,0.004866,11,0.003919,11,0.004469,11,0.004987,11,0.00401,11,0.00467,11,0.00511,11,0.005055,11,0.00405,11,0.003777,11,0.005298,11,0.004942,11,0.003393,11,0.005615,11,0.005097,11,0.004948,11,0.003308,11,0.004094,11,0.007118,11,0.004921,11,0.005079,11,0.003583,11,0.00527854
12,0.007591,12,0.005747,12,0.006257,12,0.004731,12,0.005402,12,0.005959,12,0.0056,12,0.005307,12,0.006062,12,0.005885,12,0.005484,12,0.004674,12,0.006574,12,0.005659,12,0.004508,12,0.006957,12,0.006033,12,0.006316,12,0.004378,12,0.005188,12,0.008262,12,0.006144,12,0.00609,12,0.004304,12,0.00629615
13,0.008593,13,0.006888,13,0.006999,13,0.006174,13,0.006199,13,0.00704,13,0.006644,13,0.006092,13,0.007021,13,0.006881,13,0.006799,13,0.005651,13,0.007351,13,0.006264,13,0.005413,13,0.008019,13,0.006978,13,0.007119,13,0.005598,13,0.005547,13,0.009071,13,0.007097,13,0.006964,13,0.005126,13,0.00762582
14,0.009223,14,0.007264,14,0.007156,14,0.006771,14,0.006694,14,0.007953,14,0.007455,14,0.006697,14,0.007523,14,0.007485,14,0.007481,14,0.006719,14,0.007819,14,0.007025,14,0.005836,14,0.008388,14,0.007631,14,0.00746,14,0.007102,14,0.00598,14,0.01002,14,0.007053,14,0.007028,14,0.00605,14,0.00851655
