1,0.001189,1,0.001893,1,0.001761,1,0.001549,1,0.001115,1,0.001937,1,0.001517,1,0.001524,1,0.001277,1,0.002296,1,0.001642,1,0.002309,1,0.001484,1,0.001817,1,0.00184,1,0.001637,1,0.00137,1,0.001848,1,0.002638,1,0.002135,1,0.001933,1,0.001901,1,0.001119,1,0.001271,1,0.001565
2,0.001281,2,0.001756,2,0.001853,2,0.001294,2,0.001156,2,0.001844,2,0.001647,2,0.001434,2,0.001482,2,0.002126,2,0.001781,2,0.002348,2,0.001486,2,0.001691,2,0.001855,2,0.001647,2,0.001273,2,0.001894,2,0.002641,2,0.002122,2,0.001569,2,0.001944,2,0.001118,2,0.001362,2,0.001648
3,0.001249,3,0.001619,3,0.001854,3,0.001381,3,0.001274,3,0.001795,3,0.001629,3,0.001333,3,0.001527,3,0.002085,3,0.001845,3,0.002243,3,0.001506,3,0.001808,3,0.00188,3,0.001859,3,0.001301,3,0.001946,3,0.002583,3,0.001857,3,0.001621,3,0.002016,3,0.001524,3,0.001498,3,0.00169
4,0.001334,4,0.00155,4,0.001563,4,0.001259,4,0.001105,4,0.001877,4,0.001584,4,0.001273,4,0.001522,4,0.00187,4,0.002131,4,0.002205,4,0.001508,4,0.001831,4,0.001905,4,0.001846,4,0.001449,4,0.001784,4,0.002437,4,0.00202,4,0.001598,4,0.002241,4,0.001457,4,0.001434,4,0.00165
5,0.001311,5,0.001624,5,0.001731,5,0.001281,5,0.001318,5,0.002112,5,0.001917,5,0.001339,5,0.00185,5,0.001834,5,0.002056,5,0.002211,5,0.001595,5,0.001694,5,0.001842,5,0.001992,5,0.001544,5,0.002038,5,0.002369,5,0.002136,5,0.001742,5,0.002099,5,0.001567,5,0.001368,5,0.001711
6,0.001584,6,0.00178,6,0.001761,6,0.001444,6,0.001316,6,0.002237,6,0.001775,6,0.001499,6,0.001957,6,0.001779,6,0.002219,6,0.002033,6,0.001826,6,0.001867,6,0.002053,6,0.002017,6,0.001473,6,0.002045,6,0.002144,6,0.002223,6,0.001872,6,0.002114,6,0.001566,6,0.001772,6,0.001868
7,0.001879,7,0.001936,7,0.001702,7,0.001542,7,0.001466,7,0.002339,7,0.002005,7,0.001638,7,0.002086,7,0.001741,7,0.002389,7,0.002201,7,0.002127,7,0.002051,7,0.00195,7,0.002132,7,0.002143,7,0.002096,7,0.002168,7,0.002264,7,0.002046,7,0.00232,7,0.001987,7,0.001996,7,0.001944
8,0.00234,8,0.002416,8,0.001828,8,0.001727,8,0.001797,8,0.002544,8,0.002542,8,0.001782,8,0.002525,8,0.001891,8,0.002766,8,0.002403,8,0.002636,8,0.002438,8,0.002147,8,0.002431,8,0.002614,8,0.002231,8,0.001883,8,0.002551,8,0.002176,8,0.00245,8,0.002092,8,0.002306,8,0.002197
9,0.003053,9,0.003038,9,0.002298,9,0.002385,9,0.002474,9,0.002835,9,0.003083,9,0.002215,9,0.003031,9,0.002269,9,0.003306,9,0.002791,9,0.003143,9,0.003003,9,0.002648,9,0.002769,9,0.002969,9,0.002602,9,0.002306,9,0.002651,9,0.002454,9,0.002855,9,0.002423,9,0.002663,9,0.002901
10,0.004132,10,0.003755,10,0.003036,10,0.002888,10,0.00297,10,0.003191,10,0.003636,10,0.00267,10,0.003581,10,0.002668,10,0.003775,10,0.003189,10,0.003858,10,0.003669,10,0.003321,10,0.003241,10,0.003441,10,0.00321,10,0.002994,10,0.003164,10,0.002836,10,0.003472,10,0.00281,10,0.003007,10,0.00321
11,0.004827,11,0.004381,11,0.00351,11,0.003535,11,0.003532,11,0.003872,11,0.004175,11,0.003216,11,0.003852,11,0.003269,11,0.004415,11,0.003645,11,0.00455,11,0.004328,11,0.003679,11,0.003864,11,0.004139,11,0.003833,11,0.003491,11,0.003707,11,0.003389,11,0.004081,11,0.003289,11,0.003548,11,0.003781
12,0.005581,12,0.005258,12,0.004315,12,0.003976,12,0.003888,12,0.004414,12,0.004637,12,0.003675,12,0.004209,12,0.003982,12,0.004977,12,0.004346,12,0.00499,12,0.004732,12,0.004152,12,0.004372,12,0.004634,12,0.004523,12,0.004051,12,0.003913,12,0.003773,12,0.004597,12,0.003849,12,0.004005,12,0.004418
13,0.006137,13,0.005894,13,0.005085,13,0.004124,13,0.00447,13,0.004896,13,0.005,13,0.003994,13,0.004591,13,0.004584,13,0.00499,13,0.004858,13,0.005378,13,0.005392,13,0.004532,13,0.004628,13,0.004924,13,0.005158,13,0.004422,13,0.004442,13,0.004369,13,0.005098,13,0.00404,13,0.00448,13,0.004877
14,0.006476,14,0.006353,14,0.00525,14,0.004575,14,0.004579,14,0.005176,14,0.005222,14,0.00415,14,0.004752,14,0.005002,14,0.005088,14,0.005068,14,0.005397,14,0.005628,14,0.004783,14,0.004881,14,0.005241,14,0.005339,14,0.004965,14,0.00466,14,0.004563,14,0.005327,14,0.004043,14,0.004951,14,0.00527
15,0.006353,15,0.006417,15,0.005504,15,0.004741,15,0.004877,15,0.005267,15,0.005301,15,0.004195,15,0.004802,15,0.005262,15,0.005249,15,0.005042,15,0.005335,15,0.005638,15,0.00482,15,0.005032,15,0.005298,15,0.005438,15,0.005128,15,0.004716,15,0.004681,15,0.005611,15,0.004082,15,0.005223,15,0.005364
16,0.006093,16,0.006378,16,0.00526,16,0.004459,16,0.004929,16,0.005141,16,0.00495,16,0.003974,16,0.004679,16,0.005202,16,0.005081,16,0.004997,16,0.005372,16,0.005475,16,0.004559,16,0.004902,16,0.005259,16,0.005453,16,0.005058,16,0.004586,16,0.004581,16,0.00547,16,0.004043,16,0.005151,16,0.005222
17,0.005915,17,0.006046,17,0.004711,17,0.004067,17,0.004487,17,0.004768,17,0.004423,17,0.003689,17,0.004338,17,0.004742,17,0.004695,17,0.004995,17,0.005125,17,0.005287,17,0.004358,17,0.004719,17,0.004749,17,0.005253,17,0.004753,17,0.004274,17,0.004395,17,0.005172,17,0.00392,17,0.004799,17,0.004955
18,0.005192,18,0.00548,18,0.004898,18,0.003423,18,0.004083,18,0.004155,18,0.003834,18,0.003292,18,0.003745,18,0.00406,18,0.004118,18,0.004463,18,0.004655,18,0.004826,18,0.004003,18,0.004096,18,0.004173,18,0.004929,18,0.004543,18,0.003873,18,0.003929,18,0.004782,18,0.003462,18,0.004428,18,0.004624
19,0.004467,19,0.004963,19,0.004138,19,0.002745,19,0.003392,19,0.003539,19,0.003301,19,0.00282,19,0.003139,19,0.003447,19,0.003558,19,0.004033,19,0.004208,19,0.003916,19,0.003472,19,0.003538,19,0.003661,19,0.00431,19,0.004122,19,0.00341,19,0.00341,19,0.004237,19,0.002766,19,0.004002,19,0.004033
20,0.0037,20,0.004188,20,0.003649,20,0.002535,20,0.002555,20,0.003031,20,0.002626,20,0.002499,20,0.002685,20,0.003071,20,0.003014,20,0.003493,20,0.003695,20,0.003242,20,0.002966,20,0.003114,20,0.003081,20,0.003654,20,0.003119,20,0.00293,20,0.002959,20,0.003655,20,0.002049,20,0.003329,20,0.003566
21,0.003001,21,0.003419,21,0.003133,21,0.001863,21,0.001852,21,0.002597,21,0.002034,21,0.002077,21,0.002078,21,0.00256,21,0.002648,21,0.003055,21,0.002969,21,0.002604,21,0.002655,21,0.002598,21,0.002511,21,0.00303,21,0.00264,21,0.002486,21,0.002583,21,0.003165,21,0.001822,21,0.002884,21,0.002997
22,0.002356,22,0.002999,22,0.00282,22,0.001728,22,0.00135,22,0.002388,22,0.001649,22,0.002004,22,0.001604,22,0.002343,22,0.002228,22,0.00263,22,0.002427,22,0.002055,22,0.002412,22,0.002116,22,0.001889,22,0.002458,22,0.002162,22,0.00227,22,0.002291,22,0.002725,22,0.001928,22,0.002535,22,0.002541
23,0.001967,23,0.002577,23,0.002684,23,0.001514,23,0.001093,23,0.002191,23,0.001477,23,0.001779,23,0.001474,23,0.00218,23,0.001922,23,0.002267,23,0.002048,23,0.001784,23,0.002084,23,0.001763,23,0.001641,23,0.002258,23,0.002328,23,0.002159,23,0.002158,23,0.002468,23,0.001618,23,0.002303,23,0.002419
24,0.001593,24,0.002433,24,0.002536,24,0.001442,24,0.000848,24,0.002074,24,0.001464,24,0.001675,24,0.001488,24,0.00226,24,0.001925,24,0.002281,24,0.00179,24,0.001693,24,0.001997,24,0.0015,24,0.001525,24,0.001984,24,0.002079,24,0.002123,24,0.002082,24,0.002208,24,0.00129,24,0.001916,24,0.002087
25,0.001597,25,0.002334,25,0.002205,25,0.00139,25,0.001042,25,0.001894,25,0.001406,25,0.00164,25,0.001347,25,0.002153,25,0.001739,25,0.002071,25,0.001732,25,0.001752,25,0.002246,25,0.00161,25,0.001295,25,0.001862,25,0.001971,25,0.002085,25,0.002062,25,0.002112,25,0.001268,25,0.001874,25,0.00197
26,0.00146,26,0.00234,26,0.002025,26,0.001278,26,0.001088,26,0.001801,26,0.001676,26,0.001669,26,0.001169,26,0.002014,26,0.00203,26,0.002195,26,0.00155,26,0.001739,26,0.002108,26,0.001528,26,0.001362,26,0.00175,26,0.002165,26,0.002071,26,0.001917,26,0.002017,26,0.001276,26,0.001847,26,0.00199
27,0.001378,27,0.002186,27,0.001988,27,0.001248,27,0.001011,27,0.001607,27,0.001694,27,0.001559,27,0.0012,27,0.001985,27,0.002098,27,0.002006,27,0.001564,27,0.00179,27,0.002048,27,0.001555,27,0.00119,27,0.00165,27,0.002109,27,0.002069,27,0.001813,27,0.001791,27,0.001378,27,0.001782,27,0.001886
28,0.001187,28,0.002131,28,0.001727,28,0.00142,28,0.001043,28,0.001769,28,0.001598,28,0.001582,28,0.001038,28,0.002104,28,0.00218,28,0.002194,28,0.001542,28,0.001778,28,0.002125,28,0.001779,28,0.001029,28,0.001638,28,0.001887,28,0.00211,28,0.001794,28,0.001841,28,0.001449,28,0.001872,28,0.001785
29,0.001152,29,0.002041,29,0.001804,29,0.001475,29,0.001212,29,0.001819,29,0.001734,29,0.001878,29,0.001423,29,0.002063,29,0.002411,29,0.002357,29,0.001669,29,0.001676,29,0.001812,29,0.001783,29,0.001056,29,0.001862,29,0.001962,29,0.002103,29,0.001816,29,0.001871,29,0.001484,29,0.001721,29,0.001898
30,0.001066,30,0.001959,30,0.001926,30,0.001599,30,0.001446,30,0.001965,30,0.001885,30,0.00191,30,0.001186,30,0.002224,30,0.002491,30,0.002329,30,0.001757,30,0.001942,30,0.001675,30,0.001594,30,0.001053,30,0.001666,30,0.002057,30,0.001854,30,0.001687,30,0.001595,30,0.001481,30,0.001911,30,0.001806
