31,-553.5765,31,-663.8423,31,-665.4468,31,-571.362,31,-559.4117,31,-761.7718,31,-667.622,31,-651.1982,31,-784.4708,31,-815.9693,31,-356.2431,31,-560.8155,31,-494.1895,31,-182.79,31,-329.8171,31,-336.4109,31,-157.1151,31,-437.7597,31,-191.3954,31,-454.8471,31,-227.0638,31,-388.1269,31,-202.338,31,-111.4599,31,-333.5355,31,-211.8994,31,-466.5939,31,-230.5052,31,-130.4583,31,-339.3431,31,-444.5694,31,-447.1435,31,-372.0824,31,-241.9504,31,-243.9037,31,-121.237,31,-461.7298,31,-356.8825,31,-457.6359,31,-364.6094,31,-563.3588,31,-654.6328,31,-746.5919,31,-681.3314,31,-783.2762,31,-691.8234,31,-612.9182,31,-235.051,31,-346.0894,31,-306.8635
32,-656.5407,32,-720.7504,32,-728.2721,32,-613.9138,32,-615.5274,32,-779.6583,32,-682.0232,32,-732.4164,32,-780.9149,32,-800.9144,32,-421.1846,32,-648.432,32,-591.6182,32,-252.2046,32,-400.6539,32,-411.2524,32,-207.4449,32,-496.7642,32,-244.8543,32,-465.2618,32,-304.596,32,-452.4383,32,-249.1826,32,-120.2617,32,-383.1442,32,-247.0916,32,-529.4577,32,-273.232,32,-235.5001,32,-413.7819,32,-446.0866,32,-442.8922,32,-428.294,32,-308.515,32,-266.3904,32,-158.6579,32,-465.6417,32,-383.1553,32,-494.8804,32,-402.7583,32,-608.3743,32,-707.4959,32,-781.9751,32,-731.8466,32,-818.7746,32,-717.8703,32,-707.2736,32,-317.3149,32,-423.8203,32,-369.5488
33,-753.1305,33,-781.1293,33,-766.405,33,-676.4938,33,-690.0305,33,-792.8657,33,-685.436,33,-798.8189,33,-768.3366,33,-779.8281,33,-524.9651,33,-693.0585,33,-674.0997,33,-352.2201,33,-464.3279,33,-495.6291,33,-294.0745,33,-520.1404,33,-290.2016,33,-469.6093,33,-385.2899,33,-492.0433,33,-305.2349,33,-152.7601,33,-433.3318,33,-294.2519,33,-586.8963,33,-315.1412,33,-340.4082,33,-455.4474,33,-430.3437,33,-422.2468,33,-444.247,33,-378.0926,33,-310.7591,33,-234.3834,33,-460.8311,33,-394.6118,33,-489.5434,33,-436.5209,33,-626.992,33,-742.9736,33,-794.8792,33,-770.2866,33,-814.7565,33,-759.5998,33,-793.616,33,-407.0679,33,-494.2492,33,-443.5684
34,-819.6174,34,-818.6597,34,-773.6287,34,-737.5564,34,-770.8805,34,-800.6271,34,-707.3143,34,-827.1844,34,-766.2158,34,-761.2469,34,-627.439,34,-699.3238,34,-730.4981,34,-465.8062,34,-510.5844,34,-561.2921,34,-372.0647,34,-522.2255,34,-339.5713,34,-486.3731,34,-449.7086,34,-512.4995,34,-379.0285,34,-219.9685,34,-468.2825,34,-333.2107,34,-622.8567,34,-329.3079,34,-401.6241,34,-480.6711,34,-413.4644,34,-409.3695,34,-449.582,34,-422.4137,34,-361.0896,34,-326.0557,34,-464.0822,34,-400.4206,34,-472.3037,34,-460.5097,34,-624.8889,34,-766.932,34,-800.2107,34,-783.5501,34,-801.3083,34,-813.3371,34,-872.547,34,-475.3535,34,-541.3487,34,-514.9946
35,-852.0831,35,-833.395,35,-769.228,35,-781.4156,35,-824.6597,35,-786.0638,35,-737.7199,35,-819.437,35,-777.9981,35,-753.0079,35,-702.2166,35,-692.2145,35,-763.2756,35,-554.1476,35,-542.0378,35,-593.2662,35,-429.7101,35,-526.2671,35,-400.1399,35,-516.9978,35,-495.3251,35,-523.607,35,-463.423,35,-295.6376,35,-472.8501,35,-369.6774,35,-642.5408,35,-331.17,35,-420.9001,35,-498.9013,35,-404.8966,35,-417.6576,35,-456.8098,35,-445.4716,35,-398.517,35,-379.6329,35,-475.5523,35,-402.0001,35,-460.1472,35,-472.5607,35,-627.1656,35,-775.4114,35,-810.2001,35,-769.2011,35,-796.558,35,-865.8916,35,-931.3822,35,-517.5957,35,-551.2175,35,-570.4229
36,-871.2267,36,-848.4865,36,-778.8054,36,-801.6518,36,-852.2098,36,-760.2814,36,-771.7323,36,-806.7666,36,-792.199,36,-752.845,36,-740.6268,36,-707.7628,36,-779.0088,36,-631.3617,36,-566.0399,36,-600.0176,36,-465.2728,36,-529.8539,36,-467.5617,36,-523.0637,36,-510.3189,36,-525.165,36,-527.3976,36,-357.4387,36,-450.102,36,-407.6445,36,-648.3712,36,-334.537,36,-427.5008,36,-510.5076,36,-409.3083,36,-424.6851,36,-459.2636,36,-455.7451,36,-430.4466,36,-398.8582,36,-488.7678,36,-415.6096,36,-458.3781,36,-477.2563,36,-639.2636,36,-769.2808,36,-831.3007,36,-754.4223,36,-802.4633,36,-907.6382,36,-947.1655,36,-527.3054,36,-552.6466,36,-607.7033
37,-891.5719,37,-868.0631,37,-802.5688,37,-812.5124,37,-848.2202,37,-744.4998,37,-800.2802,37,-797.7403,37,-786.6248,37,-756.7748,37,-777.2174,37,-744.1176,37,-789.4005,37,-676.1665,37,-574.1831,37,-585.5578,37,-490.1654,37,-537.5061,37,-511.5474,37,-503.9868,37,-502.7682,37,-512.0836,37,-551.3565,37,-418.4883,37,-431.8446,37,-454.8903,37,-643.1869,37,-348.0093,37,-440.6934,37,-499.5251,37,-418.6213,37,-425.7354,37,-469.5396,37,-455.0631,37,-445.8058,37,-403.9991,37,-503.5517,37,-437.9564,37,-464.0749,37,-486.7719,37,-643.3798,37,-771.6259,37,-843.0312,37,-753.2422,37,-820.168,37,-938.9531,37,-932.6363,37,-516.3456,37,-560.7394,37,-621.1149
38,-896.2433,38,-878.7943,38,-825.1877,38,-813.8312,38,-824.8758,38,-746.9381,38,-809.9611,38,-805.3938,38,-773,38,-761.2931,38,-804.5973,38,-767.2763,38,-800.0796,38,-691.0419,38,-587.1841,38,-567.2711,38,-521.3888,38,-553.8347,38,-523.383,38,-491.033,38,-488.8854,38,-507.9364,38,-550.0976,38,-461.52,38,-436.4703,38,-499.6769,38,-624.3202,38,-357.8365,38,-451.5182,38,-473.1289,38,-426.4507,38,-427.1607,38,-487.7123,38,-450.8173,38,-447.1802,38,-411.8353,38,-502.5922,38,-463.7226,38,-475.9635,38,-498.5149,38,-644.4959,38,-771.7188,38,-832.8038,38,-758.2939,38,-833.1407,38,-950.1223,38,-912.3557,38,-504.2413,38,-568.7751,38,-618.7009
39,-876.4944,39,-882.9682,39,-851.9365,39,-816.9072,39,-803.5207,39,-757.0839,39,-797.9486,39,-816.685,39,-763.0964,39,-777.6215,39,-819.2882,39,-774.1594,39,-808.7176,39,-704.6002,39,-595.0588,39,-558.6651,39,-544.9694,39,-566.9287,39,-530.0699,39,-499.6888,39,-484.8367,39,-515.7962,39,-549.3676,39,-479.3885,39,-448.3243,39,-514.1136,39,-610.8783,39,-366.8899,39,-448.0417,39,-450.8879,39,-422.7433,39,-409.0301,39,-478.691,39,-446.8392,39,-441.4147,39,-409.9551,39,-494.8952,39,-472.7096,39,-480.186,39,-500.5144,39,-646.9304,39,-769.8924,39,-830.9909,39,-744.4312,39,-833.6966,39,-949.2876,39,-896.0894,39,-499.2678,39,-568.5989,39,-615.6545
40,-848.7991,40,-886.7331,40,-863.9481,40,-827.8224,40,-792.3984,40,-769.551,40,-786.4912,40,-819.8438,40,-760.6343,40,-773.5543,40,-826.5982,40,-798.1372,40,-804.9099,40,-707.0119,40,-594.7726,40,-587.0231,40,-549.9892,40,-566.6895,40,-550.0428,40,-532.7689,40,-485.4471,40,-507.2708,40,-556.1626,40,-474.9782,40,-459.6831,40,-507.3984,40,-598.386,40,-376.5635,40,-445.7764,40,-441.3969,40,-406.773,40,-403.2939,40,-471.7921,40,-462.2548,40,-449.3217,40,-398.6348,40,-503.9964,40,-470.8354,40,-479.7354,40,-489.3713,40,-642.2609,40,-773.466,40,-846.6452,40,-716.0519,40,-825.8101,40,-942.9851,40,-885.7247,40,-501.6623,40,-548.7395,40,-608.2244
41,-829.5468,41,-893.6227,41,-851.5746,41,-824.7738,41,-796.9984,41,-793.608,41,-792.9773,41,-809.9819,41,-761.5631,41,-757.3969,41,-848.4038,41,-811.175,41,-787.5916,41,-700.3366,41,-589.4236,41,-615.7974,41,-546.557,41,-554.4384,41,-562.8745,41,-568.3313,41,-486.9112,41,-484.4985,41,-561.4095,41,-466.8834,41,-472.8083,41,-482.0427,41,-601.3011,41,-373.2156,41,-442.8157,41,-440.5378,41,-383.8496,41,-427.3873,41,-475.1316,41,-492.3198,41,-466.3953,41,-398.0169,41,-507.7486,41,-464.1857,41,-481.4973,41,-466.3284,41,-644.5984,41,-753.9813,41,-859.0327,41,-717.751,41,-805.6966,41,-939.321,41,-884.8411,41,-493.0068,41,-514.6736,41,-595.4525
42,-809.9126,42,-893.451,42,-823.7761,42,-829.659,42,-802.1647,42,-812.3434,42,-800.142,42,-801.4893,42,-750.1483,42,-753.3247,42,-874.5426,42,-796.5435,42,-775.8946,42,-703.5332,42,-560.9671,42,-616.895,42,-532.3328,42,-515.8509,42,-561.5537,42,-595.2166,42,-478.944,42,-457.9409,42,-547.4986,42,-467.8342,42,-493.3859,42,-431.5129,42,-613.9559,42,-355.5698,42,-442.5439,42,-442.6115,42,-365.6002,42,-450.8904,42,-486.7882,42,-492.454,42,-462.6408,42,-408.4701,42,-503.9968,42,-444.8207,42,-488.2766,42,-456.7205,42,-646.2531,42,-728.0994,42,-861.6754,42,-748.5447,42,-812.2545,42,-935.9083,42,-877.7079,42,-500.1647,42,-498.0648,42,-578.2892
43,-784.6531,43,-897.2899,43,-804.5183,43,-844.4896,43,-808.8292,43,-822.9006,43,-805.4432,43,-798.5333,43,-727.5322,43,-753.3885,43,-899.5227,43,-778.5896,43,-770.7301,43,-688.8311,43,-513.8566,43,-572.947,43,-502.5901,43,-438.9886,43,-549.575,43,-611.927,43,-473.586,43,-457.399,43,-519.2063,43,-459.3353,43,-515.6831,43,-372.4304,43,-625.7789,43,-326.1899,43,-436.4046,43,-443.6284,43,-355.2678,43,-437.1067,43,-485.1621,43,-465.1392,43,-451.6712,43,-412.189,43,-515.6927,43,-428.2408,43,-491.3504,43,-469.2353,43,-646.3894,43,-709.0843,43,-851.7066,43,-783.7429,43,-828.6948,43,-916.468,43,-869.3651,43,-517.3536,43,-500.5209,43,-545.4142
44,-758.7505,44,-886.5443,44,-809.3932,44,-880.2148,44,-823.8118,44,-818.3343,44,-799.2758,44,-801.518,44,-695.8148,44,-762.9663,44,-907.5938,44,-768.792,44,-757.2798,44,-634.252,44,-472.9016,44,-527.0155,44,-451.7228,44,-366.2469,44,-504.1934,44,-603.7793,44,-488.4926,44,-475.499,44,-482.1557,44,-426.9494,44,-525.2511,44,-313.973,44,-628.0384,44,-288.493,44,-423.8125,44,-449.193,44,-356.2123,44,-415.056,44,-475.882,44,-424.0527,44,-447.8929,44,-410.6138,44,-521.1779,44,-409.1241,44,-489.5189,44,-479.3073,44,-653.4795,44,-694.9621,44,-832.4655,44,-802.341,44,-823.6648,44,-879.9058,44,-861.5277,44,-531.3254,44,-511.0787,44,-499.2205
45,-730.6533,45,-862.8734,45,-831.0763,45,-883.6451,45,-825.5086,45,-795.2036,45,-775.8686,45,-806.2127,45,-662.9749,45,-776.1437,45,-899.5707,45,-761.2637,45,-747.107,45,-570.8195,45,-432.01,45,-491.287,45,-376.6618,45,-314.1057,45,-460.5762,45,-582.7311,45,-505.7938,45,-484.7988,45,-421.87,45,-376.7842,45,-524.6251,45,-261.0503,45,-606.486,45,-246.5724,45,-393.5475,45,-459.1627,45,-368.9388,45,-385.3681,45,-460.101,45,-370.6167,45,-424.5855,45,-393.2633,45,-526.4825,45,-384.6007,45,-475.7154,45,-466.87,45,-664.725,45,-697.7127,45,-813.1091,45,-793.1342,45,-786.7309,45,-847.8566,45,-828.7693,45,-519.4759,45,-503.0879,45,-445.1479
46,-695.1574,46,-828.4522,46,-828.1671,46,-835.1446,46,-801.0446,46,-757.1578,46,-727.1332,46,-806.7153,46,-633.0929,46,-777.2048,46,-868.8783,46,-736.9319,46,-745.382,46,-520.4938,46,-375.8813,46,-444.8206,46,-292.2737,46,-262.6705,46,-408.7684,46,-567.4332,46,-517.1685,46,-471.9937,46,-331.0109,46,-331.8345,46,-513.8161,46,-216.7643,46,-545.564,46,-200.5541,46,-359.1343,46,-451.6553,46,-382.8248,46,-336.1278,46,-426.2833,46,-316.4365,46,-371.5377,46,-384.6968,46,-528.0091,46,-338.2982,46,-438.9121,46,-430.0032,46,-679.8478,46,-699.1,46,-774.4403,46,-769.0292,46,-720.285,46,-832.5259,46,-771.8303,46,-481.5648,46,-495.2003,46,-379.8559
47,-644.2463,47,-784.9501,47,-780.2406,47,-768.9749,47,-741.9653,47,-717.7505,47,-645.5714,47,-768.7137,47,-593.9881,47,-750.4146,47,-821.9736,47,-701.7951,47,-738.1532,47,-478.3139,47,-305.98,47,-373.746,47,-212.9073,47,-223.9117,47,-328.406,47,-528.2809,47,-471.1136,47,-432.8233,47,-231.2069,47,-296.2599,47,-472.0949,47,-185.925,47,-466.5188,47,-157.1059,47,-327.2321,47,-422.7594,47,-386.1048,47,-284.2619,47,-374.7116,47,-252.0718,47,-308.745,47,-356.6561,47,-487.7929,47,-281.879,47,-385.4573,47,-372.3724,47,-681.4086,47,-691.2917,47,-718.4818,47,-758.2626,47,-654.4999,47,-814.2343,47,-687.5774,47,-432.9496,47,-516.0542,47,-301.9628
48,-581.4714,48,-747.1483,48,-711.0644,48,-692.0478,48,-656.7201,48,-694.5178,48,-530.081,48,-700.4325,48,-548.0346,48,-689.2952,48,-741.1712,48,-674.5276,48,-712.5454,48,-428.1916,48,-242.5195,48,-316.1544,48,-161.7449,48,-206.0183,48,-255.654,48,-454.0648,48,-401.9871,48,-373.9633,48,-154.92,48,-264.5085,48,-391.4399,48,-168.6359,48,-400.8346,48,-119.9414,48,-292.6852,48,-394.1071,48,-376.5086,48,-256.3362,48,-301.5032,48,-202.1568,48,-251.6405,48,-283.4274,48,-395.2488,48,-213.7992,48,-304.7999,48,-294.7004,48,-665.921,48,-664.6984,48,-642.2157,48,-770.2269,48,-586.2626,48,-768.2493,48,-607.9528,48,-343.4105,48,-541.8151,48,-230.1232
49,-541.899,49,-720.7137,49,-621.3767,49,-604.558,49,-562.2896,49,-687.5995,49,-417.7115,49,-612.8753,49,-499.6311,49,-594.3563,49,-618.4098,49,-649.6243,49,-654.3726,49,-388.0875,49,-198.9239,49,-279.0414,49,-132.9151,49,-211.4227,49,-196.3774,49,-374.3211,49,-329.1653,49,-310.202,49,-127.6784,49,-251.6917,49,-297.1659,49,-172.891,49,-360.2153,49,-98.5708,49,-250.6095,49,-347.4928,49,-368.7807,49,-248.2651,49,-195.038,49,-146.325,49,-213.3699,49,-213.325,49,-293.751,49,-150.8953,49,-217.353,49,-208.1089,49,-640.9328,49,-608.8317,49,-554.7369,49,-785.6146,49,-522.8251,49,-699.6919,49,-558.1132,49,-248.7018,49,-514.4766,49,-186.2245
50,-528.9473,50,-690.4644,50,-522.6347,50,-517.2281,50,-488.823,50,-691.9696,50,-355.5884,50,-520.8895,50,-435.1811,50,-469.1592,50,-459.7779,50,-607.0436,50,-552.5909,50,-338.6866,50,-183.2759,50,-253.7731,50,-106.4174,50,-209.3179,50,-151.2922,50,-297.141,50,-264.112,50,-249.0855,50,-118.358,50,-257.1308,50,-219.1167,50,-185.0511,50,-325.4053,50,-79.6149,50,-198.8974,50,-274.4687,50,-357.431,50,-234.3974,50,-92.98,50,-90.3512,50,-191.9825,50,-143.9086,50,-215.8521,50,-117.617,50,-146.7248,50,-134.8406,50,-583.0352,50,-536.4874,50,-481.539,50,-782.7802,50,-454.8102,50,-629.0752,50,-523.2535,50,-195.5407,50,-448.612,50,-164.754
51,-508.4448,51,-647.4808,51,-426.8365,51,-472.6066,51,-443.732,51,-706.841,51,-349.1057,51,-456.9795,51,-365.7837,51,-355.9335,51,-298.4967,51,-540.1337,51,-430.0771,51,-296.6746,51,-193.5805,51,-247.0581,51,-93.6367,51,-187.7525,51,-134.4934,51,-258.0728,51,-233.7024,51,-211.526,51,-108.4699,51,-245.9756,51,-174.2685,51,-187.3344,51,-290.347,51,-49.7545,51,-136.2641,51,-186.0559,51,-335.5649,51,-224.3226,51,-35.9146,51,-64.7383,51,-165.9804,51,-103.5703,51,-164.7096,51,-110.8305,51,-75.5431,51,-100.8073,51,-515.4569,51,-473.7759,51,-431.2728,51,-740.2764,51,-378.9364,51,-570.3889,51,-486.3646,51,-175.975,51,-363.4061,51,-162.6544
52,-469.3272,52,-604.5474,52,-358.5155,52,-458.6085,52,-426.275,52,-700.4363,52,-368.8107,52,-413.6422,52,-312.0223,52,-302.367,52,-162.1545,52,-459.222,52,-320.5323,52,-264.2484,52,-223.0652,52,-241.5491,52,-88.0549,52,-172.1995,52,-125.6642,52,-230.4652,52,-223.303,52,-178.6051,52,-103.0177,52,-208.3521,52,-163.9935,52,-176.404,52,-243.3652,52,-5.6002,52,-68.8752,52,-119.2186,52,-294.4955,52,-199.2359,52,-29.8844,52,-60.3933,52,-146.9974,52,-86.3707,52,-135.9874,52,-119.4885,52,-31.2864,52,-93.7646,52,-459.5545,52,-414.0281,52,-399.7686,52,-674.3981,52,-319.8169,52,-533.4343,52,-434.594,52,-180.2012,52,-297.2187,52,-175.3296
53,-409.7045,53,-573.04,53,-319.1893,53,-428.3379,53,-416.9771,53,-664.5165,53,-387.2575,53,-382.7589,53,-293.8558,53,-280.0757,53,-99.447,53,-378.1148,53,-246.4805,53,-238.668,53,-246.02,53,-229.6077,53,-89.5978,53,-167.6663,53,-125.3573,53,-206.8388,53,-221.7919,53,-149.4372,53,-111.124,53,-172.7339,53,-173.6035,53,-164.5033,53,-211.3144,53,35.5625,53,-17.9566,53,-82.9543,53,-247.4666,53,-173.2032,53,-63.1146,53,-68.867,53,-122.2206,53,-74.6064,53,-120.9066,53,-138.4088,53,-0.4685,53,-96.6178,53,-419.6348,53,-344.8204,53,-370.7223,53,-594.374,53,-295.6708,53,-508.7739,53,-366.5569,53,-186.5206,53,-261.3706,53,-185.8711
54,-352.223,54,-541.8928,54,-290.3055,54,-400.6156,54,-400.5291,54,-629.4235,54,-396.2014,54,-382.956,54,-289.6993,54,-265.728,54,-87.6019,54,-313.0457,54,-214.1085,54,-222.5545,54,-251.8676,54,-204.5511,54,-97.0005,54,-162.1408,54,-126.3067,54,-195.4067,54,-207.6605,54,-148.2481,54,-135.1406,54,-143.2522,54,-170.1625,54,-159.615,54,-203.5334,54,53.3979,54,1.9464,54,-69.0161,54,-194.1132,54,-149.4973,54,-80.0728,54,-81.5472,54,-95.5415,54,-72.4702,54,-112.6636,54,-167.3318,54,8.1742,54,-106.523,54,-380.0856,54,-281.2068,54,-343.2503,54,-503.2187,54,-316.781,54,-479.7971,54,-307.2236,54,-186.5622,54,-240.6717,54,-193.7514
55,-306.381,55,-491.6088,55,-268.7955,55,-397.9036,55,-387.6694,55,-603.7862,55,-394.5855,55,-416.0444,55,-286.3885,55,-253.8494,55,-105.1874,55,-267.1258,55,-204.6368,55,-203.434,55,-235.5604,55,-180.1955,55,-112.5806,55,-169.3137,55,-135.1063,55,-210.7645,55,-175.3025,55,-171.2783,55,-149.9836,55,-126.736,55,-155.0099,55,-148.5819,55,-212.0816,55,43.4861,55,4.9258,55,-58.4277,55,-148.4999,55,-116.0481,55,-81.6006,55,-82.7854,55,-73.8283,55,-68.4936,55,-110.0772,55,-186.6389,55,-14.715,55,-118.4013,55,-339.8201,55,-249.9133,55,-320.8163,55,-399.9553,55,-356.4726,55,-454.873,55,-279.926,55,-175.0751,55,-222.5961,55,-200.1617
56,-268.6765,56,-433.986,56,-274.5283,56,-406.631,56,-379.9516,56,-538.4843,56,-387.6965,56,-456.5565,56,-281.911,56,-250.8825,56,-140.1538,56,-255.341,56,-201.865,56,-198.6956,56,-221.4753,56,-156.089,56,-128.9104,56,-180.397,56,-136.9746,56,-232.0542,56,-169.2236,56,-192.8155,56,-145.6926,56,-117.6084,56,-154.0297,56,-146.0684,56,-226.6695,56,12.1026,56,20.1574,56,-50.4901,56,-104.5027,56,-75.599,56,-85.1448,56,-89.3533,56,-62.1304,56,-70.5274,56,-114.4326,56,-186.1445,56,-41.5248,56,-123.3371,56,-301.0714,56,-241.9698,56,-314.3359,56,-311.9849,56,-376.5664,56,-430.4737,56,-283.2161,56,-170.9482,56,-199.9211,56,-201.4163
57,-248.5599,57,-395.5284,57,-300.5057,57,-420.6288,57,-379.1253,57,-439.8929,57,-372.764,57,-464.6762,57,-271.2269,57,-260.2694,57,-164.1862,57,-267.0275,57,-195.0087,57,-200.2224,57,-212.7131,57,-157.9365,57,-141.8746,57,-176.9863,57,-131.3011,57,-231.2566,57,-174.7412,57,-193.4522,57,-136.9496,57,-107.6363,57,-155.881,57,-145.6111,57,-217.5899,57,-21.8332,57,40.1848,57,-38.9526,57,-54.8006,57,-31.337,57,-91.2746,57,-84.4579,57,-58.3852,57,-87.8595,57,-108.9639,57,-182.917,57,-60.2219,57,-120.6548,57,-272.9189,57,-240.3684,57,-318.3464,57,-262.402,57,-396.7688,57,-390.449,57,-296.6039,57,-175.1317,57,-196.0301,57,-196.5714
58,-246.6562,58,-378.301,58,-318.3285,58,-411.001,58,-370.564,58,-356.7842,58,-345.2556,58,-443.0139,58,-281.5758,58,-278.9639,58,-183.3465,58,-278.3805,58,-187.8425,58,-201.8239,58,-213.2658,58,-163.1419,58,-157.1586,58,-164.1604,58,-113.6161,58,-211.1813,58,-190.8194,58,-181.6965,58,-144.8169,58,-92.1992,58,-161.6301,58,-149.4936,58,-188.3701,58,-45.4395,58,35.8214,58,-22.8904,58,-4.4536,58,-4.8973,58,-90.7244,58,-64.3831,58,-61.0002,58,-96.3667,58,-96.5104,58,-167.7899,58,-81.6292,58,-120.4695,58,-257.368,58,-237.4399,58,-319.5134,58,-247.3651,58,-425.8892,58,-346.6473,58,-302.1823,58,-182.564,58,-201.5508,58,-192.1914
59,-243.2468,59,-371.9007,59,-346.9543,59,-374.3673,59,-359.4518,59,-316.8095,59,-337.0024,59,-423.9656,59,-306.6405,59,-302.8481,59,-188.55,59,-265.5297,59,-174.4532,59,-193.1981,59,-220.5923,59,-152.2226,59,-164.389,59,-160.1968,59,-75.3,59,-195.3369,59,-204.1564,59,-163.1103,59,-156.8798,59,-86.7473,59,-169.5876,59,-153.9771,59,-186.9531,59,-47.9254,59,7.9048,59,-15.0841,59,32.2157,59,17.9904,59,-75.1078,59,-40.5141,59,-65.3404,59,-93.454,59,-88.7313,59,-148.6312,59,-102.9873,59,-118.7535,59,-257.7416,59,-230.9172,59,-315.1498,59,-250.7652,59,-443.376,59,-326.1156,59,-286.4428,59,-184.9961,59,-208.0131,59,-183.7422
60,-236.6566,60,-370.0744,60,-371.9092,60,-335.4547,60,-364.7924,60,-303.4498,60,-363.9343,60,-405.1217,60,-329.3155,60,-333.4971,60,-180.3732,60,-228.0437,60,-154.9291,60,-176.0137,60,-233.6545,60,-148.6371,60,-148.3469,60,-165.0029,60,-46.3486,60,-192.0237,60,-213.2776,60,-151.4234,60,-169.9468,60,-83.272,60,-181.949,60,-164.8343,60,-213.64,60,-32.6249,60,-22.1159,60,-24.2492,60,38.4652,60,23.7476,60,-61.0459,60,-23.9255,60,-70.8984,60,-98.6631,60,-86.4245,60,-133.1518,60,-113.2514,60,-119.1737,60,-265.1364,60,-221.1672,60,-306.4794,60,-274.4882,60,-445.5016,60,-318.4956,60,-265.7401,60,-187.4147,60,-199.9483,60,-175.732
61,-245.2309,61,-348.5713,61,-366.9818,61,-310.9997,61,-366.4736,61,-309.9905,61,-399.2233,61,-385.6786,61,-339.9076,61,-354.746,61,-172.8469,61,-200.3324,61,-151.7104,61,-161.3947,61,-252.0694,61,-157.5246,61,-132.4167,61,-170.6384,61,-50.3068,61,-199.1369,61,-213.1082,61,-148.1018,61,-190.2681,61,-80.741,61,-198.0651,61,-166.1076,61,-235.3683,61,-3.4403,61,-26.5244,61,-42.2946,61,32.9723,61,-3.3068,61,-48.4294,61,-46.8575,61,-64.1885,61,-116.3445,61,-96.0499,61,-125.6871,61,-116.0747,61,-120.6212,61,-276.0936,61,-201.3788,61,-300.0128,61,-321.273,61,-432.9583,61,-310.7358,61,-268.4773,61,-205.0443,61,-185.9599,61,-184.1822
62,-278.014,62,-333.7667,62,-342.1014,62,-302.14,62,-364.2894,62,-323.4009,62,-414.5996,62,-370.0348,62,-352.1162,62,-340.3339,62,-173.4777,62,-195.9628,62,-167.5048,62,-165.1464,62,-257.53,62,-177.5893,62,-127.2344,62,-178.698,62,-60.3552,62,-209.2232,62,-199.9467,62,-140.4103,62,-208.4184,62,-90.6559,62,-223.2659,62,-166.8169,62,-251.1173,62,18.7663,62,-20.2886,62,-47.777,62,8.4595,62,-36.8899,62,-49.6922,62,-95.1229,62,-54.4702,62,-112.9886,62,-112.9001,62,-123.0851,62,-103.1586,62,-116.7946,62,-278.998,62,-183.6068,62,-291.8172,62,-350.3662,62,-421.8988,62,-316.9567,62,-290.0014,62,-216.6296,62,-182.3353,62,-205.2135
63,-313.5302,63,-342.6743,63,-321.2397,63,-299.094,63,-352.3597,63,-337.048,63,-419.1642,63,-357.5452,63,-366.2793,63,-320.1287,63,-179.3284,63,-208.0236,63,-181.5578,63,-172.1425,63,-247.1787,63,-190.0976,63,-134.8526,63,-195.173,63,-66.8184,63,-203.077,63,-187.8824,63,-119.306,63,-197.6312,63,-104.8654,63,-228.2678,63,-171.3754,63,-262.1763,63,20.1886,63,-16.7172,63,-25.6601,63,-13.9663,63,-61.1543,63,-53.607,63,-102.5739,63,-54.9382,63,-94.3432,63,-118.6779,63,-128.1646,63,-83.3137,63,-120.9197,63,-265.1075,63,-182.5412,63,-281.6907,63,-343.8739,63,-420.5324,63,-332.0334,63,-308.1219,63,-219.3672,63,-183.2468,63,-226.954
64,-345.5836,64,-363.675,64,-316.2441,64,-292.5277,64,-327.4364,64,-338.1266,64,-417.1628,64,-353.9775,64,-380.0584,64,-309.9916,64,-173.5152,64,-220.666,64,-192.5611,64,-182.3391,64,-217.9371,64,-200.6233,64,-149.8078,64,-204.4493,64,-73.0425,64,-179.6555,64,-191.3385,64,-118.1976,64,-160.2598,64,-113.641,64,-219.4186,64,-172.4442,64,-259.6978,64,18.0383,64,-13.1855,64,-6.4929,64,-21.73,64,-79.3716,64,-54.6509,64,-90.8315,64,-51.9438,64,-78.5472,64,-111.7128,64,-142.8004,64,-80.7495,64,-137.0138,64,-235.9024,64,-190.4518,64,-289.1785,64,-318.4492,64,-416.0748,64,-358.791,64,-319.3371,64,-190.5312,64,-191.8439,64,-253.2079
65,-368.819,65,-369.3078,65,-321.7168,65,-303.1342,65,-316.3188,65,-328.6425,65,-401.9716,65,-363.1358,65,-386.1383,65,-304.9255,65,-177.7042,65,-253.1912,65,-202.5121,65,-198.6325,65,-204.1223,65,-227.8506,65,-166.3251,65,-200.7121,65,-87.9081,65,-161.1899,65,-184.7419,65,-139.6912,65,-140.8953,65,-129.0461,65,-201.9613,65,-160.078,65,-254.4019,65,15.0058,65,-1.904,65,-9.2371,65,-29.1151,65,-94.7338,65,-69.6212,65,-94.3928,65,-46.7597,65,-79.2208,65,-102.9191,65,-152.3719,65,-88.4073,65,-156.4135,65,-227.5997,65,-199.1708,65,-296.6394,65,-306.0694,65,-380.9899,65,-389.365,65,-329.9302,65,-145.9665,65,-208.0733,65,-255.3059
